REF_AREA,year,value,country
IRL,1985,92.2049659580171,Ireland
IRL,1986,88.54633995651703,Ireland
IRL,1987,82.63871485245255,Ireland
IRL,1988,84.78191081503223,Ireland
IRL,1989,83.70878047751765,Ireland
IRL,1990,88.8629998337244,Ireland
IRL,1991,86.32603902708,Ireland
IRL,1992,83.47784407461893,Ireland
IRL,1993,79.31799810736882,Ireland
IRL,1994,81.61916189917267,Ireland
IRL,1995,85.76675142336904,Ireland
IRL,1996,85.40225811936757,Ireland
IRL,1997,91.29161724206546,Ireland
IRL,1998,101.38964329571223,Ireland
IRL,1999,113.31594325869175,Ireland
IRL,2000,124.10126888678275,Ireland
IRL,2001,123.238335341484,Ireland
IRL,2002,124.96668566172374,Ireland
IRL,2003,135.31183183381302,Ireland
IRL,2004,143.22500629108075,Ireland
IRL,2005,145.47157402462125,Ireland
IRL,2006,160.395972860783,Ireland
IRL,2007,162.77799667773974,Ireland
IRL,2008,142.701955005604,Ireland
IRL,2009,124.02111908671776,Ireland
IRL,2010,111.5663121008405,Ireland
IRL,2011,93.75523063187666,Ireland
IRL,2012,79.41122405076499,Ireland
IRL,2013,80.83114351452558,Ireland
IRL,2014,93.95143683805557,Ireland
IRL,2015,99.99999999999983,Ireland
IRL,2016,103.70335005147125,Ireland
IRL,2017,109.29284977957701,Ireland
IRL,2018,117.39956803733975,Ireland
IRL,2019,113.8839669132315,Ireland
IRL,2020,110.952840376167,Ireland
IRL,2021,115.38718945288599,Ireland
IRL,2022,122.23707653077776,Ireland
IRL,2023,116.08945330680476,Ireland
IRL,2024,117.07171205044325,Ireland
IRL,2025,119.004275039632,Ireland
ITA,1970,108.448381181442,Italy
ITA,1971,102.25291499498,Italy
ITA,1972,96.45586953916488,Italy
ITA,1973,92.95239371958405,Italy
ITA,1974,125.18946346785626,Italy
ITA,1975,116.7922436479715,Italy
ITA,1976,116.48679507973526,Italy
ITA,1977,111.9570976010655,Italy
ITA,1978,108.640571541261,Italy
ITA,1979,113.658154796144,Italy
ITA,1980,112.74720987498625,Italy
ITA,1981,124.83215574628625,Italy
ITA,1982,119.53341861097326,Italy
ITA,1983,104.79725165008625,Italy
ITA,1984,90.98294773622608,Italy
ITA,1985,79.35325281515794,Italy
ITA,1986,76.33328607330195,Italy
ITA,1987,76.0749737385251,Italy
ITA,1988,77.28689204884155,Italy
ITA,1989,92.46421065340218,Italy
ITA,1990,103.46800306546375,Italy
ITA,1991,104.78656288024375,Italy
ITA,1992,105.34678643413174,Italy
ITA,1993,104.61207591464574,Italy
ITA,1994,96.9452621129832,Italy
ITA,1995,91.7998353850097,Italy
ITA,1996,84.24335339832845,Italy
ITA,1997,78.49692915760578,Italy
ITA,1998,79.40903397049698,Italy
ITA,1999,80.92066729704442,Italy
ITA,2000,84.49261151472027,Italy
ITA,2001,87.54455895349795,Italy
ITA,2002,92.34447391776649,Italy
ITA,2003,98.80434903472417,Italy
ITA,2004,105.5352714621185,Italy
ITA,2005,111.49118054642476,Italy
ITA,2006,114.95870477420101,Italy
ITA,2007,117.6705960235225,Italy
ITA,2008,119.0790542313115,Italy
ITA,2009,118.49955911853749,Italy
ITA,2010,118.96304823081451,Italy
ITA,2011,118.1144919635735,Italy
ITA,2012,119.40168593678774,Italy
ITA,2013,111.5671191820665,Italy
ITA,2014,105.470486882141,Italy
ITA,2015,99.99999999999993,Italy
ITA,2016,98.734331849563,Italy
ITA,2017,95.3678080691901,Italy
ITA,2018,93.25783149986316,Italy
ITA,2019,92.26235255461027,Italy
ITA,2020,96.01565411125777,Italy
ITA,2021,93.32184101352141,Italy
ITA,2022,90.8762195662878,Italy
ITA,2023,86.92475121937595,Italy
ITA,2024,86.95431597627035,Italy
ITA,2025,86.96894066117696,Italy
JPN,1960,140.20931718501026,Japan
JPN,1961,163.423101932985,Japan
JPN,1962,173.9080020465095,Japan
JPN,1963,172.86977129898474,Japan
JPN,1964,172.25602081332374,Japan
JPN,1965,171.10406530165275,Japan
JPN,1966,162.038638187336,Japan
JPN,1967,162.618124927552,Japan
JPN,1968,164.15618899338025,Japan
JPN,1969,174.05814012470324,Japan
JPN,1970,182.51821166999,Japan
JPN,1971,188.83894301409626,Japan
JPN,1972,193.85097297642724,Japan
JPN,1973,211.763645391321,Japan
JPN,1974,194.63237186492677,Japan
JPN,1975,164.315647222662,Japan
JPN,1976,150.055256994611,Japan
JPN,1977,144.4048029728645,Japan
JPN,1978,141.39878468567525,Japan
JPN,1979,146.96294585714824,Japan
JPN,1980,155.344005236177,Japan
JPN,1981,160.82223100888598,Japan
JPN,1982,164.91702454456674,Japan
JPN,1983,166.06954339636724,Japan
JPN,1984,164.234423102883,Japan
JPN,1985,161.16917754056325,Japan
JPN,1986,161.1488292105705,Japan
JPN,1987,169.609344256433,Japan
JPN,1988,169.656249701848,Japan
JPN,1989,171.57925319323374,Japan
JPN,1990,181.0655860286665,Japan
JPN,1991,177.1341075774485,Japan
JPN,1992,166.37723119027225,Japan
JPN,1993,157.77963577459525,Japan
JPN,1994,152.1184308652775,Japan
JPN,1995,148.7405132253145,Japan
JPN,1996,146.1724420419385,Japan
JPN,1997,141.13576100051375,Japan
JPN,1998,138.3039997124425,Japan
JPN,1999,135.8849130360495,Japan
JPN,2000,132.366545409964,Japan
JPN,2001,131.42875664799024,Japan
JPN,2002,126.10131448145425,Japan
JPN,2003,120.16464883662775,Japan
JPN,2004,111.682133005251,Japan
JPN,2005,105.68622016069776,Japan
JPN,2006,101.03208553807238,Japan
JPN,2007,99.25353053600395,Japan
JPN,2008,100.27927731639785,Japan
JPN,2009,95.94869162005685,Japan
JPN,2010,97.42052252319448,Japan
JPN,2011,98.0363954712171,Japan
JPN,2012,96.63564132996672,Japan
JPN,2013,98.00977899071317,Japan
JPN,2014,99.24097813077357,Japan
JPN,2015,100.00000000000006,Japan
JPN,2016,101.6097992757783,Japan
JPN,2017,103.3102743090615,Japan
JPN,2018,104.014376972571,Japan
JPN,2019,104.17087732402625,Japan
JPN,2020,99.02610134257465,Japan
JPN,2021,107.23544744105276,Japan
JPN,2022,112.786254176327,Japan
JPN,2023,115.15480212882625,Japan
JPN,2024,113.8615267624125,Japan
JPN,2025,113.915882333726,Japan
KOR,1986,409.197188531432,Republic of Korea
KOR,1987,350.52084054503223,Republic of Korea
KOR,1988,346.76562784978273,Republic of Korea
KOR,1989,348.964586447856,Republic of Korea
KOR,1990,345.46491048436,Republic of Korea
KOR,1991,308.2855079019,Republic of Korea
KOR,1992,253.92821582399924,Republic of Korea
KOR,1993,219.68498307206823,Republic of Korea
KOR,1994,186.699287860423,Republic of Korea
KOR,1995,165.92182878945948,Republic of Korea
KOR,1996,148.537593342102,Republic of Korea
KOR,1997,143.14518452027949,Republic of Korea
KOR,1998,126.17445386417276,Republic of Korea
KOR,1999,120.160028968662,Republic of Korea
KOR,2000,116.36087145344226,Republic of Korea
KOR,2001,113.55366426203425,Republic of Korea
KOR,2002,123.47080451978626,Republic of Korea
KOR,2003,126.82201114294824,Republic of Korea
KOR,2004,118.19815029245875,Republic of Korea
KOR,2005,114.288712765982,Republic of Korea
KOR,2006,116.85573920401251,Republic of Korea
KOR,2007,121.347830511702,Republic of Korea
KOR,2008,121.06835909136424,Republic of Korea
KOR,2009,119.4530017794945,Republic of Korea
KOR,2010,115.18756438236525,Republic of Korea
KOR,2011,114.854574140692,Republic of Korea
KOR,2012,112.02480459055975,Republic of Korea
KOR,2013,106.434821784721,Republic of Korea
KOR,2014,103.43458781033,Republic of Korea
KOR,2015,100.00000000000006,Republic of Korea
KOR,2016,99.28413520275973,Republic of Korea
KOR,2017,97.9625203547094,Republic of Korea
KOR,2018,95.54714283829497,Republic of Korea
KOR,2019,91.48305607452822,Republic of Korea
KOR,2020,91.31742938213554,Republic of Korea
KOR,2021,95.99852004898926,Republic of Korea
KOR,2022,93.11114144866482,Republic of Korea
KOR,2023,82.02682050835583,Republic of Korea
KOR,2024,77.62197905006913,Republic of Korea
KOR,2025,76.0410842560202,Republic of Korea
LTU,2006,153.16120721862976,Lithuania
LTU,2007,177.22410014573524,Lithuania
LTU,2008,159.47530049559077,Lithuania
LTU,2009,120.079120338457,Lithuania
LTU,2010,108.14158494587,Lithuania
LTU,2011,108.19107391827775,Lithuania
LTU,2012,103.81977224210075,Lithuania
LTU,2013,97.99495960665314,Lithuania
LTU,2014,100.98193933522765,Lithuania
LTU,2015,100.0000000000002,Lithuania
LTU,2016,96.41497514952333,Lithuania
LTU,2017,102.8493310254525,Lithuania
LTU,2018,101.67057519190875,Lithuania
LTU,2019,98.72330050915532,Lithuania
LTU,2020,96.87989058304265,Lithuania
LTU,2021,101.0507878464261,Lithuania
LTU,2022,107.0697077472815,Lithuania
LTU,2023,109.2153153177575,Lithuania
LTU,2024,113.09191399196526,Lithuania
LTU,2025,113.5158374621805,Lithuania
LUX,2007,87.15693913147442,Luxembourg
LUX,2008,86.6992136817978,Luxembourg
LUX,2009,84.93569154157565,Luxembourg
LUX,2010,87.90300229284617,Luxembourg
LUX,2011,88.86768531100135,Luxembourg
LUX,2012,90.23207358394487,Luxembourg
LUX,2013,91.4605564169085,Luxembourg
LUX,2014,94.5594507813927,Luxembourg
LUX,2015,100.00000000000014,Luxembourg
LUX,2016,106.03059616379575,Luxembourg
LUX,2017,106.93452257399925,Luxembourg
LUX,2018,111.82762546368849,Luxembourg
LUX,2019,118.94969951869375,Luxembourg
LUX,2020,128.32296246526175,Luxembourg
LUX,2021,146.013408444526,Luxembourg
LUX,2022,154.5343117955935,Luxembourg
LUX,2023,133.138282965228,Luxembourg
LUX,2024,121.51939713668075,Luxembourg
LUX,2025,120.067093612173,Luxembourg
LVA,2006,158.91038007313324,Latvia
LVA,2007,176.78197441359276,Latvia
LVA,2008,149.70509350431274,Latvia
LVA,2009,110.831071539095,Latvia
LVA,2010,102.73123458103899,Latvia
LVA,2011,112.28481684693826,Latvia
LVA,2012,106.87608948442275,Latvia
LVA,2013,110.18562634877449,Latvia
LVA,2014,110.262058331001,Latvia
LVA,2015,100.00000000000003,Latvia
LVA,2016,101.70382428473926,Latvia
LVA,2017,102.712305880791,Latvia
LVA,2018,104.15198822948325,Latvia
LVA,2019,106.47273927058251,Latvia
LVA,2020,107.1473457313765,Latvia
LVA,2021,110.64254254756875,Latvia
LVA,2022,112.90888631355,Latvia
LVA,2023,112.07587737820525,Latvia
LVA,2024,107.52120327744001,Latvia
LVA,2025,107.92290909460925,Latvia
NLD,1980,81.34795940894172,Netherlands
NLD,1981,70.07219826500915,Netherlands
NLD,1982,59.73154875872795,Netherlands
NLD,1983,60.38839651675418,Netherlands
NLD,1984,57.50678802735165,Netherlands
NLD,1985,55.317375891696024,Netherlands
NLD,1986,56.57604157849445,Netherlands
NLD,1987,58.83167061909363,Netherlands
NLD,1988,60.74844437619205,Netherlands
NLD,1989,60.518649366705624,Netherlands
NLD,1990,56.978778127461624,Netherlands
NLD,1991,58.18327179312265,Netherlands
NLD,1992,59.6383691760821,Netherlands
NLD,1993,65.10182056703542,Netherlands
NLD,1994,69.94895736036216,Netherlands
NLD,1995,72.23719573063393,Netherlands
NLD,1996,76.89636638412492,Netherlands
NLD,1997,81.09750591660293,Netherlands
NLD,1998,85.77717575222765,Netherlands
NLD,1999,95.54755266591465,Netherlands
NLD,2000,107.77887283837674,Netherlands
NLD,2001,110.0948537070105,Netherlands
NLD,2002,114.39926203527725,Netherlands
NLD,2003,118.106513035006,Netherlands
NLD,2004,122.01830889625225,Netherlands
NLD,2005,125.95024618856274,Netherlands
NLD,2006,126.16053694516275,Netherlands
NLD,2007,127.80731245896725,Netherlands
NLD,2008,127.09228362369225,Netherlands
NLD,2009,122.74054264697625,Netherlands
NLD,2010,120.10837702997775,Netherlands
NLD,2011,115.361919750494,Netherlands
NLD,2012,107.72359559034075,Netherlands
NLD,2013,100.92671635399762,Netherlands
NLD,2014,99.06045062221065,Netherlands
NLD,2015,99.99999999999994,Netherlands
NLD,2016,102.10024548374,Netherlands
NLD,2017,108.08714111688775,Netherlands
NLD,2018,112.8413278046015,Netherlands
NLD,2019,115.945420249586,Netherlands
NLD,2020,120.8147563625315,Netherlands
NLD,2021,131.11157090151727,Netherlands
NLD,2022,138.60300336404975,Netherlands
NLD,2023,125.9787145063665,Netherlands
NLD,2024,130.40507680483427,Netherlands
NLD,2025,134.34348791326468,Netherlands
NOR,1978,72.89258970228903,Norway
NOR,1979,72.30849627339107,Norway
NOR,1980,71.4299644491303,Norway
NOR,1981,67.8287581421575,Norway
NOR,1982,66.75375690109043,Norway
NOR,1983,65.29779974950033,Norway
NOR,1984,67.99446968220087,Norway
NOR,1985,76.29210930188873,Norway
NOR,1986,91.9574607435987,Norway
NOR,1987,92.2902635791135,Norway
NOR,1988,90.61011827978041,Norway
NOR,1989,79.94643790610432,Norway
NOR,1990,69.78253420658507,Norway
NOR,1991,61.5318503249904,Norway
NOR,1992,55.213234714050024,Norway
NOR,1993,52.62178173947738,Norway
NOR,1994,57.794888838253854,Norway
NOR,1995,59.42899159871075,Norway
NOR,1996,62.00008666492625,Norway
NOR,1997,65.47808620190202,Norway
NOR,1998,67.63129197225173,Norway
NOR,1999,71.94576869683755,Norway
NOR,2000,78.9275633283969,Norway
NOR,2001,83.10964935317358,Norway
NOR,2002,79.8774213284026,Norway
NOR,2003,76.25148901150675,Norway
NOR,2004,80.58244511330993,Norway
NOR,2005,80.55731459204449,Norway
NOR,2006,96.5981823042514,Norway
NOR,2007,102.68378607111875,Norway
NOR,2008,96.423905791887,Norway
NOR,2009,93.77108786798418,Norway
NOR,2010,97.1353358753251,Norway
NOR,2011,100.396825257242,Norway
NOR,2012,102.64864298719124,Norway
NOR,2013,101.30288482683352,Norway
NOR,2014,100.81015626268174,Norway
NOR,2015,99.99999999999994,Norway
NOR,2016,105.91120383044925,Norway
NOR,2017,107.40026271209325,Norway
NOR,2018,105.92411015940576,Norway
NOR,2019,104.1651201037745,Norway
NOR,2020,106.50062477617475,Norway
NOR,2021,109.68740590975375,Norway
NOR,2022,111.3597196471305,Norway
NOR,2023,107.27663804600475,Norway
NOR,2024,104.35948325300674,Norway
NOR,2025,104.39918690572625,Norway
NZL,1986,48.9988828731463,New Zealand
NZL,1987,48.82531219449265,New Zealand
NZL,1988,51.39343975793447,New Zealand
NZL,1989,51.61301000824858,New Zealand
NZL,1990,52.739018292408005,New Zealand
NZL,1991,50.56371404377512,New Zealand
NZL,1992,52.64822107154865,New Zealand
NZL,1993,54.0795249866013,New Zealand
NZL,1994,60.20019541325293,New Zealand
NZL,1995,61.594442705957746,New Zealand
NZL,1996,64.3164043912507,New Zealand
NZL,1997,65.62130896398533,New Zealand
NZL,1998,62.62939790894555,New Zealand
NZL,1999,59.458372259500905,New Zealand
NZL,2000,60.71983681119405,New Zealand
NZL,2001,58.539163113693725,New Zealand
NZL,2002,64.3388110430435,New Zealand
NZL,2003,71.34626250719654,New Zealand
NZL,2004,79.83568411677335,New Zealand
NZL,2005,87.8549289787228,New Zealand
NZL,2006,91.35997366535135,New Zealand
NZL,2007,94.38358671584155,New Zealand
NZL,2008,90.20193361567708,New Zealand
NZL,2009,84.65403854438088,New Zealand
NZL,2010,83.15201051960592,New Zealand
NZL,2011,79.29863654318598,New Zealand
NZL,2012,81.6135262865591,New Zealand
NZL,2013,86.81291828622099,New Zealand
NZL,2014,92.65141074316497,New Zealand
NZL,2015,100.0,New Zealand
NZL,2016,108.9829929833125,New Zealand
NZL,2017,111.69803567108801,New Zealand
NZL,2018,110.49965961721576,New Zealand
NZL,2019,108.57691276607325,New Zealand
NZL,2020,112.48263408453175,New Zealand
NZL,2021,136.13235401887025,New Zealand
NZL,2022,130.17177140169224,New Zealand
NZL,2023,113.82996317006649,New Zealand
NZL,2024,109.634608539561,New Zealand
NZL,2025,105.825359685331,New Zealand
POL,2005,95.91389007957179,Poland
POL,2006,123.49891243098075,Poland
POL,2007,172.53052017234774,Poland
POL,2008,158.10539105535275,Poland
POL,2009,142.15276504720126,Poland
POL,2010,127.881225598757,Poland
POL,2011,121.80854241059025,Poland
POL,2012,112.53194240720175,Poland
POL,2013,106.21730268269225,Poland
POL,2014,101.16686202080525,Poland
POL,2015,99.99999999999994,Poland
POL,2016,97.2781889622756,Poland
POL,2017,95.80600003983517,Poland
POL,2018,96.29938972907925,Poland
POL,2019,97.8362248493992,Poland
POL,2020,98.05081111226558,Poland
POL,2021,103.80796390839825,Poland
POL,2022,103.097441980566,Poland
POL,2023,98.56614529399221,Poland
POL,2024,102.75249888887299,Poland
POL,2025,98.9843720961382,Poland
PRT,1995,142.07599172836674,Portugal
PRT,1996,137.7871138062975,Portugal
PRT,1997,134.76687896595274,Portugal
PRT,1998,129.65798042381024,Portugal
PRT,1999,131.97640623148976,Portugal
PRT,2000,134.83296264394227,Portugal
PRT,2001,136.19796688941224,Portugal
PRT,2002,131.727620370915,Portugal
PRT,2003,130.497646714001,Portugal
PRT,2004,127.31183748800049,Portugal
PRT,2005,125.23437477174726,Portugal
PRT,2006,124.2599393816525,Portugal
PRT,2007,119.31046195881851,Portugal
PRT,2008,107.864327443712,Portugal
PRT,2009,107.56578856335949,Portugal
PRT,2010,106.89625119335275,Portugal
PRT,2011,104.00816126423025,Portugal
PRT,2012,98.75857396702155,Portugal
PRT,2013,97.33064936758393,Portugal
PRT,2014,101.13984987532517,Portugal
PRT,2015,99.99999999999994,Portugal
PRT,2016,103.629710731773,Portugal
PRT,2017,110.45938822096475,Portugal
PRT,2018,116.702595074437,Portugal
PRT,2019,123.221358377489,Portugal
PRT,2020,136.62221174008226,Portugal
PRT,2021,142.02862911039276,Portugal
PRT,2022,148.20862955599125,Portugal
PRT,2023,147.45112283155527,Portugal
PRT,2024,147.26495607603275,Portugal
PRT,2025,164.111167070828,Portugal
ROU,2009,173.60678845106625,Romania
ROU,2010,152.97621265438,Romania
ROU,2011,131.653142627335,Romania
ROU,2012,119.9571822249605,Romania
ROU,2013,111.857826298197,Romania
ROU,2014,105.87054113482125,Romania
ROU,2015,100.00000000000023,Romania
ROU,2016,96.77778059071652,Romania
ROU,2017,89.18304647138652,Romania
ROU,2018,85.35980344851885,Romania
ROU,2019,76.82384865356498,Romania
ROU,2020,77.35652747883317,Romania
ROU,2021,74.45210485765553,Romania
ROU,2022,69.33092798259803,Romania
ROU,2023,61.104209432068046,Romania
ROU,2024,53.773141911789295,Romania
ROU,2025,53.46739333298274,Romania
SVK,2005,104.2911550176355,Slovakia
SVK,2006,111.12881474687575,Slovakia
SVK,2007,128.1543009176375,Slovakia
SVK,2008,136.342052547122,Slovakia
SVK,2009,116.96163896128225,Slovakia
SVK,2010,108.70614966933249,Slovakia
SVK,2011,106.23948933385824,Slovakia
SVK,2012,100.75757929036547,Slovakia
SVK,2013,101.315695622408,Slovakia
SVK,2014,100.08315578138063,Slovakia
SVK,2015,100.00000000000007,Slovakia
SVK,2016,103.7223373394485,Slovakia
SVK,2017,105.086092852903,Slovakia
SVK,2018,102.934243380464,Slovakia
SVK,2019,107.63903146287075,Slovakia
SVK,2020,113.11888526672274,Slovakia
SVK,2021,113.7001436953925,Slovakia
SVK,2022,118.73013508214575,Slovakia
SVK,2023,107.85348260030575,Slovakia
SVK,2024,103.6655157505325,Slovakia
SVK,2025,107.47319806695167,Slovakia
SVN,2007,131.53642288226675,Slovenia
SVN,2008,130.119624724301,Slovenia
SVN,2009,119.0085974014365,Slovenia
SVN,2010,118.5252853036495,Slovenia
SVN,2011,119.61948342338475,Slovenia
SVN,2012,114.67380720495925,Slovenia
SVN,2013,108.889664395384,Slovenia
SVN,2014,100.7977326378862,Slovenia
SVN,2015,99.99999999999987,Slovenia
SVN,2016,98.8284388779126,Slovenia
SVN,2017,102.03148660116025,Slovenia
SVN,2018,104.45317771766575,Slovenia
SVN,2019,105.73165249753575,Slovenia
SVN,2020,107.1372497392735,Slovenia
SVN,2021,112.214450760866,Slovenia
SVN,2022,117.61033137507,Slovenia
SVN,2023,116.95274538174274,Slovenia
SVN,2024,120.95062863500826,Slovenia
SVN,2025,118.84888243601866,Slovenia
SWE,1970,90.22538241758093,Sweden
SWE,1971,88.17818232726833,Sweden
SWE,1972,87.95170271684998,Sweden
SWE,1973,84.3520705094638,Sweden
SWE,1974,78.84295925657412,Sweden
SWE,1975,81.60846337725532,Sweden
SWE,1976,83.34317521245048,Sweden
SWE,1977,85.73025688844132,Sweden
SWE,1978,87.78553256397953,Sweden
SWE,1979,89.33106879411848,Sweden
SWE,1980,81.79357733211525,Sweden
SWE,1981,77.48638887420887,Sweden
SWE,1982,72.1333542924375,Sweden
SWE,1983,65.4449143706999,Sweden
SWE,1984,61.96283733659803,Sweden
SWE,1985,59.132224441553575,Sweden
SWE,1986,58.11980293109518,Sweden
SWE,1987,61.36984338277285,Sweden
SWE,1988,68.74498193096163,Sweden
SWE,1989,74.86542715651812,Sweden
SWE,1990,74.45441025704872,Sweden
SWE,1991,68.03527693165533,Sweden
SWE,1992,58.6149140160664,Sweden
SWE,1993,50.706758740500575,Sweden
SWE,1994,52.11339605981485,Sweden
SWE,1995,50.71178347685748,Sweden
SWE,1996,51.1265997126039,Sweden
SWE,1997,54.22861734664288,Sweden
SWE,1998,57.896582655397076,Sweden
SWE,1999,60.966088245156726,Sweden
SWE,2000,63.485543996775526,Sweden
SWE,2001,63.86157370764975,Sweden
SWE,2002,64.1820344993044,Sweden
SWE,2003,67.04373023141868,Sweden
SWE,2004,72.0918983141767,Sweden
SWE,2005,75.68703643762045,Sweden
SWE,2006,80.6712867560231,Sweden
SWE,2007,85.04208782948785,Sweden
SWE,2008,81.50054138171792,Sweden
SWE,2009,81.55915260068417,Sweden
SWE,2010,85.08717704892938,Sweden
SWE,2011,83.80586215912132,Sweden
SWE,2012,81.58688571073165,Sweden
SWE,2013,84.45590242057007,Sweden
SWE,2014,90.48399006506668,Sweden
SWE,2015,99.99999999999987,Sweden
SWE,2016,105.09483242019625,Sweden
SWE,2017,109.28701488307425,Sweden
SWE,2018,105.035371926839,Sweden
SWE,2019,104.136879032341,Sweden
SWE,2020,108.95624100772625,Sweden
SWE,2021,113.138762427693,Sweden
SWE,2022,109.58462602510374,Sweden
SWE,2023,98.84410328005976,Sweden
SWE,2024,95.49450709275918,Sweden
SWE,2025,93.12975957931201,Sweden
USA,1970,127.1790238791125,United States
USA,1971,127.58003777273825,United States
USA,1972,127.59479995162525,United States
USA,1973,128.611988625554,United States
USA,1974,129.696457412043,United States
USA,1975,125.442014959207,United States
USA,1976,123.310185499746,United States
USA,1977,125.723004681098,United States
USA,1978,128.93337418512124,United States
USA,1979,133.11899089124148,United States
USA,1980,130.489702098853,United States
USA,1981,124.8816328225195,United States
USA,1982,120.7841743801865,United States
USA,1983,117.3390814968345,United States
USA,1984,111.89164784510776,United States
USA,1985,112.53006496014925,United States
USA,1986,115.43914347018276,United States
USA,1987,119.5637430247925,United States
USA,1988,117.41865419446275,United States
USA,1989,116.786589719665,United States
USA,1990,113.702092342961,United States
USA,1991,111.59544319250774,United States
USA,1992,108.3041913747485,United States
USA,1993,107.78214611930426,United States
USA,1994,107.531154038047,United States
USA,1995,106.07810698858425,United States
USA,1996,105.06240194911675,United States
USA,1997,103.88385071150725,United States
USA,1998,103.276471012793,United States
USA,1999,105.80057143862575,United States
USA,2000,106.29488145800975,United States
USA,2001,109.31542498341025,United States
USA,2002,112.5743357170735,United States
USA,2003,116.6111161571795,United States
USA,2004,121.76835342653675,United States
USA,2005,130.7878330586085,United States
USA,2006,131.3286928759745,United States
USA,2007,126.42362445123601,United States
USA,2008,111.678173750534,United States
USA,2009,105.73708881143,United States
USA,2010,99.57385203850808,United States
USA,2011,91.45403561362258,United States
USA,2012,90.32380682970258,United States
USA,2013,97.42196680013717,United States
USA,2014,98.1603436252004,United States
USA,2015,100.00000000000007,United States
USA,2016,103.33098948251424,United States
USA,2017,105.243209996704,United States
USA,2018,106.282068103854,United States
USA,2019,107.251119915093,United States
USA,2020,107.43327568828676,United States
USA,2021,115.90300848158775,United States
USA,2022,131.69360297017624,United States
USA,2023,127.30550354644726,United States
USA,2024,128.28338301397375,United States
USA,2025,127.12287681969624,United States
ZAF,1995,81.05054600818663,South Africa
ZAF,1996,76.56263341406054,South Africa
ZAF,1997,71.47327782441835,South Africa
ZAF,1998,78.33514779555381,South Africa
ZAF,1999,75.75274383125712,South Africa
ZAF,2000,77.1434069273573,South Africa
ZAF,2001,74.86691253248237,South Africa
ZAF,2002,77.0558224299528,South Africa
ZAF,2003,85.2764868763862,South Africa
ZAF,2004,101.10693827963931,South Africa
ZAF,2005,119.9470707828,South Africa
ZAF,2006,130.08695340947176,South Africa
ZAF,2007,133.05471544179176,South Africa
ZAF,2008,120.31466973085325,South Africa
ZAF,2009,111.146209061344,South Africa
ZAF,2010,106.53398444211976,South Africa
ZAF,2011,102.8993418187935,South Africa
ZAF,2012,100.72012770732275,South Africa
ZAF,2013,100.69302042449524,South Africa
ZAF,2014,101.61927490210675,South Africa
ZAF,2015,100.0,South Africa
ZAF,2016,99.5780905777342,South Africa
ZAF,2017,98.6055995300912,South Africa
ZAF,2018,97.38710179815257,South Africa
ZAF,2019,95.92523790508295,South Africa
ZAF,2020,100.24724388788287,South Africa
ZAF,2021,97.65881056076643,South Africa
ZAF,2022,94.76571986147084,South Africa
ZAF,2023,92.52058752602483,South Africa
ZAF,2024,89.26561215048417,South Africa
